				stand	atp1	atp2	atp3	p1tp2	p1tp3	p2tp3
鹹味	藍天	斗量	海水	0.546	0.438	0.303	0.328	0.218	0.241	0.064
藍天	溺斃	斗量	海水	0.545	0.303	0.28	0.328	0.126	0.064	0.176
鹽	冰冷	斗量	海水	0.543	0.303	0.364	0.328	0.128	0.193	0.132
漁船	倒灌	鹼	海水	0.543	0.354	0.401	0.305	0.128	0.167	0.223
浴場	溺斃	浪花	海水	0.543	0.452	0.28	0.421	0.244	0.169	0.197
鹹	浪花	斗量	海水	0.543	0.356	0.421	0.328	0.12	0.213	0.229
倒灌	魚	斗量	海水	0.542	0.401	0.34	0.328	0.139	0.199	0.189
鹹	沙子	倒灌	海水	0.541	0.356	0.438	0.401	0.207	0.207	0.239
倒灌	鹼	潛水	海水	0.541	0.401	0.305	0.441	0.223	0.161	0.223
冰冷	漁船	浪潮	海水	0.541	0.364	0.354	0.358	0.095	0.224	0.217
藍天	鹼	斗量	海水	0.54	0.303	0.305	0.328	0.242	0.064	0.091
藍	浪潮	沙子	海水	0.54	0.26	0.358	0.438	0.175	0.123	0.218
倒灌	鹼	水母	海水	0.54	0.401	0.305	0.468	0.223	0.173	0.24
鹹味	游泳	藍天	海水	0.54	0.438	0.451	0.303	0.234	0.218	0.2
藍	魚蝦	倒灌	海水	0.539	0.26	0.398	0.401	0.247	0.086	0.187
波浪	浴場	溺斃	海水	0.539	0.414	0.452	0.28	0.163	0.199	0.244
藍	冰冷	魚蝦	海水	0.539	0.26	0.364	0.398	0.104	0.247	0.132
鹹	浪潮	溺斃	海水	0.539	0.356	0.358	0.28	0.127	0.155	0.174
藍色	沙子	潛水	海水	0.538	0.323	0.438	0.441	0.174	0.242	0.248
鹹	冰冷	浪潮	海水	0.538	0.356	0.364	0.358	0.189	0.127	0.224
鹹	游泳	冰冷	海水	0.538	0.356	0.451	0.364	0.209	0.189	0.235
蔚藍	倒灌	鹼	海水	0.537	0.383	0.401	0.305	0.112	0.217	0.223
藍色	浪潮	潛水	海水	0.537	0.323	0.358	0.441	0.2	0.242	0.143
游泳	貝殼	浪潮	海水	0.537	0.451	0.404	0.358	0.242	0.222	0.212
鹽	冰冷	浪潮	海水	0.537	0.303	0.364	0.358	0.128	0.138	0.224
游泳	倒灌	鹼	海水	0.536	0.451	0.401	0.305	0.199	0.199	0.223
鹹味	藍天	冰冷	海水	0.536	0.438	0.303	0.364	0.218	0.187	0.164
冰冷	波浪	鹼	海水	0.535	0.364	0.414	0.305	0.193	0.188	0.168
漁船	鹼	斗量	海水	0.534	0.354	0.305	0.328	0.167	0.196	0.091
鹹味	冰冷	浪潮	海水	0.534	0.438	0.364	0.358	0.187	0.216	0.224
藍天	浪潮	潛水	海水	0.533	0.303	0.358	0.441	0.198	0.228	0.143
波浪	倒灌	斗量	海水	0.533	0.414	0.401	0.328	0.204	0.208	0.199
藍色	溺斃	斗量	海水	0.533	0.323	0.28	0.328	0.163	0.06	0.176
鹹	斗量	潛水	海水	0.532	0.356	0.328	0.441	0.213	0.174	0.205
浪潮	蔚藍	水母	海水	0.532	0.358	0.383	0.468	0.231	0.223	0.224
冰冷	浪潮	鯊魚	海水	0.532	0.364	0.358	0.437	0.224	0.191	0.212
冰冷	鹼	水母	海水	0.531	0.364	0.305	0.468	0.188	0.18	0.24
鹹味	藍	水母	海水	0.53	0.438	0.26	0.468	0.176	0.223	0.237
藍色	浪潮	沙子	海水	0.528	0.323	0.358	0.438	0.2	0.174	0.218
鹹	游泳	藍	海水	0.528	0.356	0.451	0.26	0.209	0.175	0.155
游泳	浪潮	蔚藍	海水	0.528	0.451	0.358	0.383	0.222	0.211	0.231
鹹味	藍	斗量	海水	0.528	0.438	0.26	0.328	0.176	0.241	0.08
游泳	浪潮	鹼	海水	0.527	0.451	0.358	0.305	0.222	0.199	0.166
藍色	冰冷	潛水	海水	0.527	0.323	0.364	0.441	0.219	0.242	0.14
波浪	倒灌	鹼	海水	0.526	0.414	0.401	0.305	0.204	0.168	0.223
藍色	游泳	浪潮	海水	0.526	0.323	0.451	0.358	0.185	0.2	0.222
浪花	倒灌	斗量	海水	0.525	0.421	0.401	0.328	0.197	0.229	0.199
鹹	藍天	斗量	海水	0.524	0.356	0.303	0.328	0.185	0.213	0.064
鹹	湛藍	溺斃	海水	0.524	0.356	0.436	0.28	0.165	0.155	0.227
藍	魚蝦	沙子	海水	0.522	0.26	0.398	0.438	0.247	0.123	0.203
倒灌	鹼	斗量	海水	0.522	0.401	0.305	0.328	0.223	0.199	0.091
漁船	浪潮	斗量	海水	0.521	0.354	0.358	0.328	0.217	0.196	0.107
游泳	藍天	冰冷	海水	0.519	0.451	0.303	0.364	0.2	0.235	0.164
鹹味	波浪	斗量	海水	0.519	0.438	0.414	0.328	0.212	0.241	0.208
藍天	沙子	斗量	海水	0.519	0.303	0.438	0.328	0.244	0.064	0.243
鹹味	漁船	浪潮	海水	0.518	0.438	0.354	0.358	0.199	0.216	0.217
游泳	藍	浪潮	海水	0.518	0.451	0.26	0.358	0.155	0.222	0.175
鹹	游泳	藍天	海水	0.515	0.356	0.451	0.303	0.209	0.185	0.2
浪潮	蔚藍	沙子	海水	0.515	0.358	0.383	0.438	0.231	0.218	0.215
冰冷	浴場	溺斃	海水	0.515	0.364	0.452	0.28	0.128	0.209	0.244
