				stand	atp1	atp2	atp3	p1tp2	p1tp3	p2tp3
月台	動力	煙囟	火車	0.498	0.346	0.389	0.273	0.12	0.23	0.161
動力	便當	煙囟	火車	0.496	0.389	0.417	0.273	0.234	0.161	0.188
工具	冒煙	出軌	火車	0.496	0.306	0.31	0.446	0.119	0.207	0.24
回家	運輸	冒煙	火車	0.496	0.316	0.488	0.31	0.175	0.223	0.22
交通	煙	煙囟	火車	0.496	0.391	0.337	0.273	0.134	0.139	0.232
動力	工具	當兵	火車	0.495	0.389	0.306	0.347	0.235	0.25	0.063
旅行	煙	捷運	火車	0.492	0.345	0.337	0.447	0.187	0.2	0.249
月台	工具	出軌	火車	0.492	0.346	0.306	0.446	0.223	0.177	0.207
旅行	煤炭	遲到	火車	0.492	0.345	0.319	0.371	0.224	0.196	0.124
煤炭	遠行	冒煙	火車	0.491	0.319	0.41	0.31	0.149	0.153	0.245
回家	交通	冒煙	火車	0.491	0.316	0.391	0.31	0.225	0.223	0.078
旅行	動力	捷運	火車	0.489	0.345	0.389	0.447	0.244	0.2	0.247
旅行	煙	機車	火車	0.489	0.345	0.337	0.445	0.187	0.206	0.244
交通	月台	遠行	火車	0.488	0.391	0.346	0.41	0.243	0.225	0.191
旅行	機車	當兵	火車	0.486	0.345	0.445	0.347	0.206	0.227	0.218
月台	旅行	動力	火車	0.485	0.346	0.345	0.389	0.23	0.12	0.244
山洞	軌道	冒煙	火車	0.485	0.276	0.496	0.31	0.248	0.17	0.18
旅行	煤炭	捷運	火車	0.484	0.345	0.319	0.447	0.224	0.2	0.202
交通	動力	當兵	火車	0.484	0.391	0.389	0.347	0.24	0.153	0.25
回家	山洞	機車	火車	0.484	0.316	0.276	0.445	0.24	0.101	0.213
煙	機車	遲到	火車	0.484	0.337	0.445	0.371	0.244	0.216	0.21
山洞	捷運	冒煙	火車	0.483	0.276	0.447	0.31	0.22	0.17	0.16
回家	煤炭	煙囟	火車	0.481	0.316	0.319	0.273	0.152	0.148	0.127
旅行	遲到	煙囟	火車	0.481	0.345	0.371	0.273	0.196	0.163	0.149
動力	遲到	煙囟	火車	0.48	0.389	0.371	0.273	0.244	0.161	0.149
軌道	煙	煙囟	火車	0.479	0.496	0.337	0.273	0.228	0.167	0.232
月台	旅行	遲到	火車	0.478	0.346	0.345	0.371	0.23	0.158	0.196
煤炭	工具	遠行	火車	0.477	0.319	0.306	0.41	0.198	0.149	0.211
山洞	動力	便當	火車	0.476	0.276	0.389	0.417	0.184	0.188	0.234
回家	月台	煙	火車	0.476	0.316	0.346	0.337	0.207	0.136	0.18
便當	煤炭	煙囟	火車	0.475	0.417	0.319	0.273	0.22	0.188	0.127
回家	山洞	軌道	火車	0.472	0.316	0.276	0.496	0.24	0.129	0.248
山洞	軌道	煙	火車	0.47	0.276	0.496	0.337	0.248	0.164	0.228
回家	山洞	誤點	火車	0.469	0.316	0.276	0.426	0.24	0.225	0.084
回家	交通	煙囟	火車	0.468	0.316	0.391	0.273	0.225	0.148	0.139
