				stand	atp1	atp2	atp3	p1tp2	p1tp3	p2tp3
活力	少年	小雨	陽光	0.309	0.324	0.282	0.256	0.225	0.139	0.19
耀眼	少年	小雨	陽光	0.307	0.335	0.282	0.256	0.234	0.143	0.19
大地	光亮	白雲	陽光	0.279	0.271	0.305	0.364	0.243	0.228	0.189
活力	彩虹	加州	陽光	0.271	0.324	0.324	0.276	0.241	0.163	0.249
大地	活力	小雨	陽光	0.265	0.271	0.324	0.256	0.217	0.231	0.139
活力	加州	少年	陽光	0.259	0.324	0.276	0.282	0.163	0.225	0.235
月亮	活力	少年	陽光	0.247	0.282	0.324	0.282	0.198	0.219	0.225
活力	彩虹	少年	陽光	0.234	0.324	0.324	0.282	0.241	0.225	0.23
耀眼	加州	少年	陽光	0.232	0.335	0.276	0.282	0.191	0.234	0.235
大地	活力	彩虹	陽光	0.217	0.271	0.324	0.324	0.217	0.244	0.241
加州	少年	小雨	陽光	0.216	0.276	0.282	0.256	0.235	0.173	0.19
大地	光亮	小雨	陽光	0.193	0.271	0.305	0.256	0.243	0.231	0.166
月亮	加州	少年	陽光	0.19	0.282	0.276	0.282	0.196	0.219	0.235
彩虹	加州	少年	陽光	0.168	0.324	0.276	0.282	0.249	0.23	0.235
