				stand	atp1	atp2	atp3	p1tp2	p1tp3	p2tp3
動物	泰山	清新	森林	0.458	0.382	0.325	0.3	0.158	0.166	0.224
資源	大自然	小徑	森林	0.456	0.308	0.497	0.315	0.231	0.248	0.184
城堡	大樹	大地	森林	0.456	0.419	0.362	0.36	0.221	0.236	0.227
泰山	資源	小徑	森林	0.456	0.325	0.308	0.315	0.135	0.108	0.248
資源	原始	小徑	森林	0.454	0.308	0.424	0.315	0.193	0.248	0.152
清新	原始	野獸	森林	0.449	0.3	0.424	0.362	0.241	0.181	0.215
資源	清新	原始	森林	0.447	0.308	0.3	0.424	0.151	0.193	0.241
清新	原始	小徑	森林	0.442	0.3	0.424	0.315	0.241	0.205	0.152
資源	小徑	大地	森林	0.441	0.308	0.315	0.36	0.248	0.178	0.115
清新	原始	木頭	森林	0.441	0.3	0.424	0.322	0.241	0.121	0.243
泰山	清新	野狼	森林	0.439	0.325	0.3	0.411	0.224	0.248	0.125
綠色	自然	幽暗	森林	0.439	0.327	0.369	0.419	0.242	0.234	0.2
火災	泰山	獅子	森林	0.435	0.41	0.325	0.28	0.146	0.242	0.191
清新	小徑	大地	森林	0.432	0.3	0.315	0.36	0.205	0.224	0.115
清新	大地	野獸	森林	0.431	0.3	0.36	0.362	0.224	0.181	0.187
泰山	綠意	獅子	森林	0.43	0.325	0.363	0.28	0.109	0.191	0.239
動物	清新	大地	森林	0.429	0.382	0.3	0.36	0.166	0.224	0.224
清新	城堡	大地	森林	0.428	0.3	0.419	0.36	0.191	0.224	0.236
資源	原始	獅子	森林	0.428	0.308	0.424	0.28	0.193	0.237	0.154
清新	野獸	幽暗	森林	0.427	0.3	0.362	0.419	0.181	0.245	0.228
綠色	城堡	大地	森林	0.424	0.327	0.419	0.36	0.207	0.238	0.236
泰山	資源	清新	森林	0.423	0.325	0.308	0.3	0.135	0.224	0.151
泰山	樹	清新	森林	0.416	0.325	0.297	0.3	0.16	0.224	0.122
資源	清新	大地	森林	0.415	0.308	0.3	0.36	0.151	0.178	0.224
資源	大自然	獅子	森林	0.412	0.308	0.497	0.28	0.231	0.237	0.205
泰山	大樹	野狼	森林	0.409	0.325	0.362	0.411	0.23	0.248	0.21
清新	大樹	大地	森林	0.408	0.3	0.362	0.36	0.164	0.224	0.227
泰山	城堡	大樹	森林	0.406	0.325	0.419	0.362	0.248	0.23	0.221
泰山	清新	小徑	森林	0.403	0.325	0.3	0.315	0.224	0.108	0.205
資源	清新	獅子	森林	0.403	0.308	0.3	0.28	0.151	0.237	0.097
樹	清新	大地	森林	0.402	0.297	0.3	0.36	0.122	0.209	0.224
泰山	清新	野獸	森林	0.401	0.325	0.3	0.362	0.224	0.181	0.181
資源	松鼠	小徑	森林	0.395	0.308	0.387	0.315	0.145	0.248	0.222
綠色	泰山	獅子	森林	0.394	0.327	0.325	0.28	0.125	0.222	0.191
泰山	清新	獅子	森林	0.394	0.325	0.3	0.28	0.224	0.191	0.097
泰山	清新	木頭	森林	0.39	0.325	0.3	0.322	0.224	0.212	0.121
資源	大地	獅子	森林	0.383	0.308	0.36	0.28	0.178	0.237	0.15
泰山	清新	城堡	森林	0.381	0.325	0.3	0.419	0.224	0.248	0.191
泰山	木頭	野狼	森林	0.379	0.325	0.322	0.411	0.212	0.248	0.219
空氣	泰山	獅子	森林	0.376	0.31	0.325	0.28	0.164	0.184	0.191
泰山	清新	大樹	森林	0.369	0.325	0.3	0.362	0.224	0.23	0.164
綠色	大地	獅子	森林	0.358	0.327	0.36	0.28	0.238	0.222	0.15
泰山	資源	獅子	森林	0.35	0.325	0.308	0.28	0.135	0.191	0.237
綠色	自然	獅子	森林	0.35	0.327	0.369	0.28	0.242	0.222	0.162
清新	小徑	幽暗	森林	0.348	0.3	0.315	0.419	0.205	0.245	0.237
松鼠	清新	小徑	森林	0.341	0.387	0.3	0.315	0.234	0.222	0.205
資源	清新	小徑	森林	0.319	0.308	0.3	0.315	0.151	0.248	0.205
