				stand	atp1	atp2	atp3	p1tp2	p1tp3	p2tp3
藝人	髒亂	商店	街頭	0.512	0.497	0.391	0.305	0.233	0.204	0.243
藝人	暴動	商店	街頭	0.511	0.497	0.357	0.305	0.228	0.204	0.217
髒亂	暴動	拜票	街頭	0.511	0.391	0.357	0.314	0.227	0.168	0.156
流浪	表演	紅綠燈	街頭	0.51	0.426	0.321	0.386	0.242	0.152	0.229
抗議	霸王	拜票	街頭	0.51	0.406	0.387	0.314	0.197	0.224	0.174
跳舞	浪人	紅綠燈	街頭	0.51	0.305	0.353	0.386	0.233	0.224	0.078
人潮	藝人	暴力	街頭	0.507	0.281	0.497	0.35	0.217	0.244	0.16
跳舞	街燈	浪人	街頭	0.507	0.305	0.349	0.353	0.176	0.233	0.092
舞蹈	暴動	露宿	街頭	0.507	0.296	0.357	0.404	0.185	0.132	0.232
抗議	遊民	商店	街頭	0.507	0.406	0.385	0.305	0.16	0.198	0.23
流浪	抗議	招牌	街頭	0.507	0.426	0.406	0.316	0.22	0.194	0.227
表演	乞丐	街燈	街頭	0.506	0.321	0.449	0.349	0.24	0.144	0.229
抗議	舞蹈	遊民	街頭	0.506	0.406	0.296	0.385	0.23	0.16	0.19
流浪	抗議	拜票	街頭	0.506	0.426	0.406	0.314	0.22	0.196	0.224
混混	暴動	拜票	街頭	0.505	0.432	0.357	0.314	0.237	0.204	0.156
招牌	街燈	暴力	街頭	0.504	0.316	0.349	0.35	0.217	0.226	0.068
抗議	行人	拜票	街頭	0.504	0.406	0.354	0.314	0.133	0.224	0.213
暴動	拜票	紅綠燈	街頭	0.504	0.357	0.314	0.386	0.156	0.221	0.176
舞蹈	暴動	街燈	街頭	0.503	0.296	0.357	0.349	0.185	0.147	0.167
抗議	舞蹈	乞丐	街頭	0.502	0.406	0.296	0.449	0.23	0.171	0.247
流浪	表演	擁擠	街頭	0.502	0.426	0.321	0.365	0.242	0.19	0.178
抗議	商店	霸王	街頭	0.5	0.406	0.305	0.387	0.198	0.197	0.202
抗議	街燈	逛街	街頭	0.499	0.406	0.349	0.351	0.192	0.211	0.203
露宿	浪人	喧鬧	街頭	0.499	0.404	0.353	0.398	0.24	0.197	0.218
表演	暴動	乞丐	街頭	0.499	0.321	0.357	0.449	0.244	0.24	0.144
暴動	街燈	拜票	街頭	0.499	0.357	0.349	0.314	0.167	0.156	0.199
抗議	人群	街燈	街頭	0.493	0.406	0.332	0.349	0.246	0.192	0.156
髒亂	舞蹈	浪人	街頭	0.492	0.391	0.296	0.353	0.148	0.182	0.219
混混	髒亂	行人	街頭	0.492	0.432	0.391	0.354	0.246	0.226	0.213
髒亂	商店	霸王	街頭	0.491	0.391	0.305	0.387	0.243	0.147	0.202
流浪	抗議	商店	街頭	0.491	0.426	0.406	0.305	0.22	0.228	0.198
人潮	藝人	髒亂	街頭	0.489	0.281	0.497	0.391	0.217	0.23	0.233
