				stand	atp1	atp2	atp3	p1tp2	p1tp3	p2tp3
吃飯	肥胖	生命	食物	0.517	0.309	0.417	0.331	0.229	0.137	0.174
吃飯	蛋糕	生命	食物	0.515	0.309	0.38	0.331	0.19	0.137	0.177
中毒	生存	胃	食物	0.514	0.446	0.327	0.442	0.235	0.231	0.234
飽足	蘋果	牛肉	食物	0.513	0.388	0.264	0.474	0.162	0.208	0.243
肚子	生存	可口	食物	0.513	0.356	0.327	0.458	0.237	0.228	0.162
營養	肚子	生存	食物	0.513	0.481	0.356	0.327	0.209	0.204	0.237
飽足	生存	蘋果	食物	0.512	0.388	0.327	0.264	0.195	0.162	0.11
吃飯	中毒	生命	食物	0.512	0.309	0.446	0.331	0.226	0.137	0.211
蛋糕	生存	能量	食物	0.512	0.38	0.327	0.405	0.186	0.185	0.228
肚子	生命	充饑	食物	0.512	0.356	0.331	0.418	0.226	0.245	0.122
蛋糕	溫飽	能量	食物	0.51	0.38	0.327	0.405	0.236	0.185	0.18
肚子	蘋果	生命	食物	0.51	0.356	0.264	0.331	0.126	0.226	0.088
饑餓	可口	生命	食物	0.509	0.386	0.458	0.331	0.215	0.228	0.224
生存	垃圾	餓	食物	0.508	0.327	0.41	0.29	0.22	0.235	0.064
中毒	麵包	生存	食物	0.507	0.446	0.448	0.327	0.242	0.235	0.236
可口	蘋果	生命	食物	0.507	0.458	0.264	0.331	0.234	0.224	0.088
肚子	可口	能量	食物	0.505	0.356	0.458	0.405	0.228	0.243	0.242
吃飯	蛋糕	中毒	食物	0.505	0.309	0.38	0.446	0.19	0.226	0.213
中毒	肚子	生命	食物	0.505	0.446	0.356	0.331	0.191	0.211	0.226
肥胖	麵包	生存	食物	0.504	0.417	0.448	0.327	0.24	0.211	0.236
生存	牛肉	餓	食物	0.504	0.327	0.474	0.29	0.149	0.235	0.204
生存	飯	能量	食物	0.5	0.327	0.314	0.405	0.155	0.228	0.162
蛋糕	垃圾	生命	食物	0.5	0.38	0.41	0.331	0.218	0.177	0.225
麵包	生存	垃圾	食物	0.499	0.448	0.327	0.41	0.236	0.23	0.22
巧克力	飯	垃圾	食物	0.497	0.431	0.314	0.41	0.243	0.228	0.187
生存	巧克力	餓	食物	0.496	0.327	0.431	0.29	0.116	0.235	0.201
蛋糕	溫飽	垃圾	食物	0.496	0.38	0.327	0.41	0.236	0.218	0.167
麵包	生存	能量	食物	0.495	0.448	0.327	0.405	0.236	0.22	0.228
蛋糕	生存	垃圾	食物	0.493	0.38	0.327	0.41	0.186	0.218	0.22
肚子	能量	餐廳	食物	0.492	0.356	0.405	0.395	0.243	0.211	0.209
中毒	生存	減肥	食物	0.492	0.446	0.327	0.362	0.235	0.22	0.187
中毒	溫飽	生命	食物	0.491	0.446	0.327	0.331	0.174	0.211	0.227
饑餓	垃圾	生命	食物	0.491	0.386	0.41	0.331	0.184	0.228	0.225
