				stand	atp1	atp2	atp3	p1tp2	p1tp3	p2tp3
迷人	雙眼皮	哭	眼睛	0.447	0.335	0.422	0.309	0.24	0.192	0.188
睫毛	閃亮	哭	眼睛	0.444	0.475	0.304	0.309	0.245	0.217	0.183
淚水	世界	黑色	眼睛	0.443	0.359	0.255	0.324	0.152	0.149	0.193
五官	美麗	黑色	眼睛	0.442	0.459	0.282	0.324	0.234	0.167	0.22
窗戶	迷人	哭	眼睛	0.437	0.356	0.335	0.309	0.169	0.203	0.192
美麗	黑色	哭	眼睛	0.437	0.282	0.324	0.309	0.22	0.138	0.12
淚水	黑色	光明	眼睛	0.434	0.359	0.324	0.273	0.149	0.149	0.224
靈魂	黑色	哭	眼睛	0.43	0.275	0.324	0.309	0.2	0.158	0.12
眉毛	魅力	哭	眼睛	0.43	0.497	0.253	0.309	0.22	0.239	0.17
黑色	光明	哭	眼睛	0.429	0.324	0.273	0.309	0.224	0.12	0.134
感官	黑色	光明	眼睛	0.425	0.405	0.324	0.273	0.159	0.194	0.224
靈魂	黑色	雙眼皮	眼睛	0.424	0.275	0.324	0.422	0.2	0.245	0.151
眼鏡	黑色	光明	眼睛	0.423	0.43	0.324	0.273	0.217	0.162	0.224
世界	睫毛	閃亮	眼睛	0.423	0.255	0.475	0.304	0.215	0.152	0.245
窗戶	魅力	哭	眼睛	0.42	0.356	0.253	0.309	0.125	0.203	0.17
靈魂	雙眼皮	哭	眼睛	0.416	0.275	0.422	0.309	0.245	0.158	0.188
世界	窗戶	哭	眼睛	0.411	0.255	0.356	0.309	0.184	0.123	0.203
世界	閃亮	哭	眼睛	0.41	0.255	0.304	0.309	0.152	0.123	0.183
淚水	黑色	魅力	眼睛	0.41	0.359	0.324	0.253	0.149	0.141	0.236
眼鏡	魅力	光明	眼睛	0.41	0.43	0.253	0.273	0.176	0.162	0.208
黑色	光明	器官	眼睛	0.408	0.324	0.273	0.347	0.224	0.125	0.187
靈魂	近視	光明	眼睛	0.407	0.275	0.423	0.273	0.175	0.218	0.171
淚水	世界	視覺	眼睛	0.406	0.359	0.255	0.359	0.152	0.191	0.224
窗戶	黑色	光明	眼睛	0.406	0.356	0.324	0.273	0.177	0.145	0.224
窗戶	魅力	光明	眼睛	0.404	0.356	0.253	0.273	0.125	0.145	0.208
眼淚	黑色	光明	眼睛	0.403	0.331	0.324	0.273	0.17	0.13	0.224
世界	睫毛	黑色	眼睛	0.401	0.255	0.475	0.324	0.215	0.193	0.244
近視	魅力	光明	眼睛	0.399	0.423	0.253	0.273	0.171	0.171	0.208
窗戶	黑色	魅力	眼睛	0.394	0.356	0.324	0.253	0.177	0.125	0.236
世界	眼淚	視覺	眼睛	0.392	0.255	0.331	0.359	0.155	0.224	0.174
世界	眼淚	黑色	眼睛	0.391	0.255	0.331	0.324	0.155	0.193	0.17
靈魂	光明	雙眼皮	眼睛	0.388	0.275	0.273	0.422	0.218	0.245	0.119
淚水	魅力	光明	眼睛	0.388	0.359	0.253	0.273	0.141	0.149	0.208
魅力	雙眼皮	哭	眼睛	0.388	0.253	0.422	0.309	0.239	0.17	0.188
黑色	魅力	器官	眼睛	0.386	0.324	0.253	0.347	0.236	0.125	0.177
近視	世界	閃亮	眼睛	0.385	0.423	0.255	0.304	0.217	0.227	0.152
眼鏡	世界	黑色	眼睛	0.383	0.43	0.255	0.324	0.215	0.217	0.193
魅力	光明	雙眼皮	眼睛	0.382	0.253	0.273	0.422	0.208	0.239	0.119
世界	窗戶	黑色	眼睛	0.38	0.255	0.356	0.324	0.184	0.193	0.177
眼鏡	黑色	魅力	眼睛	0.377	0.43	0.324	0.253	0.217	0.176	0.236
黑色	魅力	雙眼皮	眼睛	0.373	0.324	0.253	0.422	0.236	0.151	0.239
靈魂	迷人	哭	眼睛	0.372	0.275	0.335	0.309	0.198	0.158	0.192
魅力	器官	雙眼皮	眼睛	0.372	0.253	0.347	0.422	0.177	0.239	0.235
眼淚	魅力	光明	眼睛	0.37	0.331	0.253	0.273	0.149	0.13	0.208
黑色	魅力	哭	眼睛	0.36	0.324	0.253	0.309	0.236	0.12	0.17
眼淚	黑色	魅力	眼睛	0.352	0.331	0.324	0.253	0.17	0.149	0.236
靈魂	迷人	雙眼皮	眼睛	0.349	0.275	0.335	0.422	0.198	0.245	0.24
靈魂	光明	哭	眼睛	0.348	0.275	0.273	0.309	0.218	0.158	0.134
黑色	視覺	光明	眼睛	0.345	0.324	0.359	0.273	0.198	0.224	0.189
魅力	光明	哭	眼睛	0.323	0.253	0.273	0.309	0.208	0.17	0.134
世界	黑色	視覺	眼睛	0.322	0.255	0.324	0.359	0.193	0.224	0.198
魅力	光明	器官	眼睛	0.301	0.253	0.273	0.347	0.208	0.177	0.187
靈魂	黑色	光明	眼睛	0.229	0.275	0.324	0.273	0.2	0.218	0.224
黑色	魅力	光明	眼睛	0.181	0.324	0.253	0.273	0.236	0.224	0.208
