				stand	atp1	atp2	atp3	p1tp2	p1tp3	p2tp3
運動	自由式	冷水	游泳	0.646	0.369	0.457	0.398	0.248	0.12	0.211
鴨子	蛙式	消暑	游泳	0.645	0.306	0.492	0.377	0.219	0.162	0.15
海邊	蛙式	淹水	游泳	0.644	0.4	0.492	0.307	0.195	0.157	0.203
鴨子	海洋	淹水	游泳	0.643	0.306	0.4	0.307	0.163	0.068	0.139
夏天	自由	救生員	游泳	0.641	0.394	0.262	0.466	0.22	0.184	0.077
自由式	健康	海灘	游泳	0.641	0.457	0.331	0.361	0.116	0.214	0.178
自由式	體力	淹水	游泳	0.641	0.457	0.277	0.307	0.157	0.149	0.095
運動	自由式	淹水	游泳	0.64	0.369	0.457	0.307	0.248	0.097	0.149
自由	蛙式	比賽	游泳	0.64	0.262	0.492	0.387	0.135	0.147	0.218
水	減肥	蛙鏡	游泳	0.64	0.384	0.353	0.464	0.127	0.228	0.207
運動	水	自由式	游泳	0.639	0.369	0.384	0.457	0.146	0.248	0.177
健康	淹水	蛙鏡	游泳	0.638	0.331	0.307	0.464	0.194	0.148	0.121
救生員	淹水	冷水	游泳	0.638	0.466	0.307	0.398	0.155	0.172	0.206
自由	蛙式	淹水	游泳	0.637	0.262	0.492	0.307	0.135	0.086	0.203
健身	自由式	淹水	游泳	0.637	0.491	0.457	0.307	0.244	0.225	0.149
健身	鴨子	海水	游泳	0.637	0.491	0.306	0.451	0.185	0.2	0.225
夏天	自由	蛙式	游泳	0.636	0.394	0.262	0.492	0.22	0.157	0.135
自由	體育	蛙鏡	游泳	0.636	0.262	0.411	0.464	0.146	0.141	0.214
海邊	自由	冷水	游泳	0.635	0.4	0.262	0.398	0.133	0.155	0.136
自由式	健康	淹水	游泳	0.635	0.457	0.331	0.307	0.116	0.149	0.194
自由式	鴨子	海水	游泳	0.634	0.457	0.306	0.451	0.16	0.195	0.225
泳裝	自由式	淹水	游泳	0.634	0.402	0.457	0.307	0.216	0.168	0.149
夏天	救生員	呼吸	游泳	0.634	0.394	0.466	0.338	0.184	0.209	0.172
健身	鴨子	海洋	游泳	0.633	0.491	0.306	0.4	0.185	0.215	0.163
健身	海水	自由	游泳	0.633	0.491	0.451	0.262	0.2	0.186	0.184
夏天	自由式	淹水	游泳	0.633	0.394	0.457	0.307	0.165	0.211	0.149
水池	蛙式	體力	游泳	0.633	0.456	0.492	0.277	0.23	0.174	0.188
蛙式	救生員	呼吸	游泳	0.633	0.492	0.466	0.338	0.242	0.249	0.172
水	夏天	比賽	游泳	0.632	0.384	0.394	0.387	0.219	0.145	0.169
水池	夏天	體力	游泳	0.632	0.456	0.394	0.277	0.242	0.174	0.079
水	自由式	體育	游泳	0.631	0.384	0.457	0.411	0.177	0.221	0.222
自由式	救生員	呼吸	游泳	0.63	0.457	0.466	0.338	0.229	0.231	0.172
泳裝	健康	蛙式	游泳	0.629	0.402	0.331	0.492	0.207	0.235	0.154
夏天	自由式	鴨子	游泳	0.629	0.394	0.457	0.306	0.165	0.203	0.16
自由式	體育	消暑	游泳	0.628	0.457	0.411	0.377	0.222	0.145	0.249
蛙式	呼吸	海灘	游泳	0.627	0.492	0.338	0.361	0.249	0.151	0.164
自由式	減肥	蛙鏡	游泳	0.627	0.457	0.353	0.464	0.217	0.224	0.207
運動	海洋	冷水	游泳	0.626	0.369	0.4	0.398	0.191	0.12	0.229
水池	夏天	體育	游泳	0.626	0.456	0.394	0.411	0.242	0.219	0.174
自由	比賽	冷水	游泳	0.625	0.262	0.387	0.398	0.147	0.136	0.137
健身	鴨子	淹水	游泳	0.625	0.491	0.306	0.307	0.185	0.225	0.068
水池	夏天	健康	游泳	0.625	0.456	0.394	0.331	0.242	0.133	0.18
運動	水	夏天	游泳	0.624	0.369	0.384	0.394	0.146	0.158	0.219
海洋	淹水	比賽	游泳	0.624	0.4	0.307	0.387	0.139	0.14	0.191
海洋	體力	淹水	游泳	0.623	0.4	0.277	0.307	0.127	0.139	0.095
自由	體育	冷水	游泳	0.623	0.262	0.411	0.398	0.146	0.136	0.165
水	自由式	海灘	游泳	0.623	0.384	0.457	0.361	0.177	0.188	0.214
夏天	蛙式	淹水	游泳	0.622	0.394	0.492	0.307	0.157	0.211	0.203
健身	海邊	自由	游泳	0.621	0.491	0.4	0.262	0.212	0.186	0.133
健康	鴨子	蛙式	游泳	0.62	0.331	0.306	0.492	0.135	0.154	0.219
自由	海洋	蛙式	游泳	0.62	0.262	0.4	0.492	0.249	0.135	0.149
水	夏天	蛙鏡	游泳	0.62	0.384	0.394	0.464	0.219	0.228	0.175
水	自由式	陽光	游泳	0.62	0.384	0.457	0.255	0.177	0.177	0.122
健身	海洋	淹水	游泳	0.619	0.491	0.4	0.307	0.215	0.225	0.139
自由式	海灘	冷水	游泳	0.619	0.457	0.361	0.398	0.214	0.211	0.173
夏天	救生員	淹水	游泳	0.617	0.394	0.466	0.307	0.184	0.211	0.155
健康	蛙鏡	冷水	游泳	0.615	0.331	0.464	0.398	0.148	0.198	0.232
鴨子	蛙式	體育	游泳	0.615	0.306	0.492	0.411	0.219	0.238	0.136
鴨子	蛙式	淹水	游泳	0.615	0.306	0.492	0.307	0.219	0.068	0.203
淹水	減肥	蛙鏡	游泳	0.615	0.307	0.353	0.464	0.182	0.121	0.207
自由	蛙鏡	冷水	游泳	0.615	0.262	0.464	0.398	0.141	0.136	0.232
夏天	鴨子	蛙式	游泳	0.613	0.394	0.306	0.492	0.203	0.157	0.219
海洋	淹水	減肥	游泳	0.613	0.4	0.307	0.353	0.139	0.126	0.182
自由式	淹水	海灘	游泳	0.612	0.457	0.307	0.361	0.149	0.214	0.151
自由	體育	淹水	游泳	0.612	0.262	0.411	0.307	0.146	0.086	0.137
海洋	比賽	消暑	游泳	0.61	0.4	0.387	0.377	0.14	0.243	0.171
淹水	蛙鏡	冷水	游泳	0.61	0.307	0.464	0.398	0.121	0.206	0.232
夏天	蛙式	呼吸	游泳	0.61	0.394	0.492	0.338	0.157	0.209	0.249
體育	淹水	冷水	游泳	0.608	0.411	0.307	0.398	0.137	0.165	0.206
健身	自由式	陽光	游泳	0.607	0.491	0.457	0.255	0.244	0.23	0.122
夏天	體育	呼吸	游泳	0.607	0.394	0.411	0.338	0.174	0.209	0.154
夏天	陽光	蛙式	游泳	0.605	0.394	0.255	0.492	0.245	0.157	0.135
運動	夏天	淹水	游泳	0.605	0.369	0.394	0.307	0.158	0.097	0.211
健身	鴨子	蛙鏡	游泳	0.604	0.491	0.306	0.464	0.185	0.233	0.238
自由式	鴨子	蛙鏡	游泳	0.604	0.457	0.306	0.464	0.16	0.224	0.238
海邊	呼吸	冷水	游泳	0.604	0.4	0.338	0.398	0.195	0.155	0.182
健身	海邊	淹水	游泳	0.604	0.491	0.4	0.307	0.212	0.225	0.157
蛙式	呼吸	消暑	游泳	0.603	0.492	0.338	0.377	0.249	0.15	0.205
泳裝	自由式	冷水	游泳	0.602	0.402	0.457	0.398	0.216	0.229	0.211
海水	自由	比賽	游泳	0.6	0.451	0.262	0.387	0.184	0.168	0.147
水	健康	救生員	游泳	0.6	0.384	0.331	0.466	0.23	0.189	0.16
海水	自由	體育	游泳	0.6	0.451	0.262	0.411	0.184	0.195	0.146
健康	蛙式	比賽	游泳	0.6	0.331	0.492	0.387	0.154	0.237	0.218
自由式	體育	呼吸	游泳	0.6	0.457	0.411	0.338	0.222	0.231	0.154
自由式	體力	冷水	游泳	0.599	0.457	0.277	0.398	0.157	0.211	0.166
泳裝	蛙式	淹水	游泳	0.596	0.402	0.492	0.307	0.235	0.168	0.203
自由式	淹水	冷水	游泳	0.596	0.457	0.307	0.398	0.149	0.211	0.206
水	體育	蛙鏡	游泳	0.596	0.384	0.411	0.464	0.221	0.228	0.214
海水	自由	減肥	游泳	0.596	0.451	0.262	0.353	0.184	0.147	0.14
蛙式	淹水	減肥	游泳	0.595	0.492	0.307	0.353	0.203	0.172	0.182
運動	自由式	消暑	游泳	0.594	0.369	0.457	0.377	0.248	0.216	0.145
健康	救生員	淹水	游泳	0.594	0.331	0.466	0.307	0.16	0.194	0.155
夏天	體力	淹水	游泳	0.593	0.394	0.277	0.307	0.079	0.211	0.095
海邊	自由	淹水	游泳	0.593	0.4	0.262	0.307	0.133	0.157	0.086
水池	自由	體育	游泳	0.592	0.456	0.262	0.411	0.172	0.219	0.146
自由	減肥	蛙鏡	游泳	0.592	0.262	0.353	0.464	0.14	0.141	0.207
