				stand	atp1	atp2	atp3	p1tp2	p1tp3	p2tp3
客廳	阿拉伯	毛	地毯	0.507	0.397	0.327	0.308	0.218	0.12	0.186
紅色	毛巾	阿拉伯	地毯	0.506	0.261	0.452	0.327	0.207	0.227	0.1
吸塵器	紅色	羊毛	地毯	0.504	0.38	0.261	0.47	0.187	0.217	0.203
波斯	毛球	教堂	地毯	0.502	0.388	0.287	0.382	0.202	0.197	0.157
波斯	保暖	豪華	地毯	0.502	0.388	0.283	0.298	0.089	0.187	0.19
紅色	毛巾	教堂	地毯	0.501	0.261	0.452	0.382	0.207	0.159	0.229
吸塵器	紅色	舒服	地毯	0.501	0.38	0.261	0.295	0.187	0.157	0.091
舒服	波斯貓	阿拉丁	地毯	0.5	0.295	0.324	0.346	0.129	0.117	0.218
保暖	禮堂	阿拉丁	地毯	0.5	0.283	0.251	0.346	0.095	0.086	0.199
毛球	婚禮	阿拉伯	地毯	0.498	0.287	0.324	0.327	0.154	0.165	0.121
波斯	毛球	婚禮	地毯	0.498	0.388	0.287	0.324	0.202	0.145	0.154
吸塵器	紅色	教堂	地毯	0.498	0.38	0.261	0.382	0.187	0.18	0.159
波斯	貓咪	禮堂	地毯	0.497	0.388	0.275	0.251	0.212	0.027	0.178
禮堂	灰塵	阿拉伯	地毯	0.496	0.251	0.371	0.327	0.232	0.135	0.085
舒服	灰塵	阿拉丁	地毯	0.496	0.295	0.371	0.346	0.229	0.117	0.169
舒服	教堂	阿拉伯	地毯	0.493	0.295	0.382	0.327	0.137	0.139	0.234
毛巾	阿拉丁	豪華	地毯	0.492	0.452	0.346	0.298	0.185	0.215	0.204
舒適	婚禮	毛	地毯	0.491	0.258	0.324	0.308	0.237	0.122	0.039
禮堂	阿拉伯	毛	地毯	0.491	0.251	0.327	0.308	0.135	0.073	0.186
吸塵器	毛球	教堂	地毯	0.491	0.38	0.287	0.382	0.222	0.18	0.157
保暖	教堂	阿拉伯	地毯	0.49	0.283	0.382	0.327	0.16	0.108	0.234
舒服	禮堂	阿拉丁	地毯	0.49	0.295	0.251	0.346	0.085	0.117	0.199
波斯貓	保暖	教堂	地毯	0.49	0.324	0.283	0.382	0.201	0.138	0.16
舒服	波斯貓	禮堂	地毯	0.486	0.295	0.324	0.251	0.129	0.085	0.169
紅色	保暖	教堂	地毯	0.486	0.261	0.283	0.382	0.121	0.159	0.16
波斯貓	保暖	阿拉伯	地毯	0.485	0.324	0.283	0.327	0.201	0.14	0.108
吸塵器	舒服	禮堂	地毯	0.484	0.38	0.295	0.251	0.157	0.199	0.085
紅色	教堂	毛	地毯	0.483	0.261	0.382	0.308	0.159	0.224	0.085
紅色	教堂	阿拉丁	地毯	0.481	0.261	0.382	0.346	0.159	0.111	0.238
舒服	客廳	毛	地毯	0.481	0.295	0.397	0.308	0.236	0.162	0.12
波斯	舒服	貓咪	地毯	0.479	0.388	0.295	0.275	0.098	0.212	0.169
