				stand	atp1	atp2	atp3	p1tp2	p1tp3	p2tp3
健身	冒險	累	登山	0.476	0.451	0.327	0.266	0.227	0.241	0.1
露營	健康	鞋子	登山	0.475	0.476	0.307	0.32	0.163	0.231	0.235
玉山	健康	鞋子	登山	0.474	0.408	0.307	0.32	0.165	0.162	0.235
運動	背包	迷失	登山	0.473	0.339	0.431	0.25	0.217	0.125	0.205
潛水	走路	望遠	登山	0.473	0.423	0.386	0.304	0.218	0.221	0.2
背包	累	潛水	登山	0.471	0.431	0.266	0.423	0.19	0.242	0.217
背包	健康	風景	登山	0.47	0.431	0.307	0.271	0.17	0.173	0.196
累	旅行	望遠	登山	0.469	0.266	0.447	0.304	0.204	0.175	0.169
背包	累	望遠	登山	0.469	0.431	0.266	0.304	0.19	0.167	0.175
玉山	游泳	風景	登山	0.469	0.408	0.419	0.271	0.175	0.21	0.245
迷路	鞋子	望遠	登山	0.468	0.4	0.32	0.304	0.237	0.165	0.155
背包	游泳	迷失	登山	0.468	0.431	0.419	0.25	0.195	0.205	0.232
背包	辛苦	風景	登山	0.464	0.431	0.261	0.271	0.207	0.173	0.119
玉山	累	迷失	登山	0.464	0.408	0.266	0.25	0.18	0.032	0.248
玉山	辛苦	風景	登山	0.462	0.408	0.261	0.271	0.149	0.21	0.119
露營	健康	迷失	登山	0.462	0.476	0.307	0.25	0.163	0.21	0.198
辛苦	冒險	高山	登山	0.461	0.261	0.327	0.472	0.193	0.218	0.188
迷失	鞋子	望遠	登山	0.46	0.25	0.32	0.304	0.18	0.08	0.155
健康	迷失	望遠	登山	0.46	0.307	0.25	0.304	0.198	0.123	0.08
毅力	潛水	迷失	登山	0.459	0.344	0.423	0.25	0.159	0.228	0.171
背包	累	風景	登山	0.458	0.431	0.266	0.271	0.19	0.173	0.147
背包	辛苦	潛水	登山	0.457	0.431	0.261	0.423	0.207	0.242	0.208
毅力	迷失	望遠	登山	0.456	0.344	0.25	0.304	0.228	0.134	0.08
