				stand	atp1	atp2	atp3	p1tp2	p1tp3	p2tp3
飛	採蜜	山谷	蝴蝶	0.371	0.269	0.353	0.367	0.203	0.17	0.246
小蟲	飛	山谷	蝴蝶	0.37	0.288	0.269	0.367	0.235	0.149	0.17
美麗	蛹	自由	蝴蝶	0.368	0.297	0.399	0.254	0.173	0.18	0.228
飛舞	春天	自由	蝴蝶	0.366	0.416	0.361	0.254	0.215	0.217	0.234
梁祝	自由	動物	蝴蝶	0.366	0.307	0.254	0.267	0.136	0.13	0.196
標本	飛	梁祝	蝴蝶	0.355	0.328	0.269	0.307	0.238	0.137	0.173
春天	動物	花蜜	蝴蝶	0.355	0.361	0.267	0.369	0.198	0.2	0.244
美麗	採蜜	自由	蝴蝶	0.351	0.297	0.353	0.254	0.212	0.18	0.16
飛	山谷	自由	蝴蝶	0.35	0.269	0.367	0.254	0.17	0.227	0.144
山谷	自由	動物	蝴蝶	0.346	0.367	0.254	0.267	0.144	0.202	0.196
自由	動物	花蜜	蝴蝶	0.346	0.254	0.267	0.369	0.196	0.103	0.244
採蜜	山谷	動物	蝴蝶	0.344	0.353	0.367	0.267	0.246	0.195	0.202
春天	小蟲	自由	蝴蝶	0.343	0.361	0.288	0.254	0.172	0.234	0.154
小蟲	飛	梁祝	蝴蝶	0.343	0.288	0.269	0.307	0.235	0.112	0.173
美麗	小蟲	自由	蝴蝶	0.335	0.297	0.288	0.254	0.169	0.18	0.154
花	飛	自由	蝴蝶	0.332	0.384	0.269	0.254	0.192	0.156	0.227
小蟲	飛	花蜜	蝴蝶	0.327	0.288	0.269	0.369	0.235	0.204	0.159
採蜜	自由	動物	蝴蝶	0.323	0.353	0.254	0.267	0.16	0.195	0.196
春天	飛	動物	蝴蝶	0.32	0.361	0.269	0.267	0.137	0.198	0.243
花園	小蟲	花蜜	蝴蝶	0.318	0.299	0.288	0.369	0.193	0.24	0.204
春天	梁祝	自由	蝴蝶	0.316	0.361	0.307	0.254	0.235	0.234	0.136
飛舞	自由	動物	蝴蝶	0.314	0.416	0.254	0.267	0.217	0.211	0.196
飛	蛹	動物	蝴蝶	0.31	0.269	0.399	0.267	0.178	0.243	0.205
飛	梁祝	動物	蝴蝶	0.296	0.269	0.307	0.267	0.173	0.243	0.13
飛	梁祝	自由	蝴蝶	0.293	0.269	0.307	0.254	0.173	0.227	0.136
蛹	自由	動物	蝴蝶	0.291	0.399	0.254	0.267	0.228	0.205	0.196
標本	飛	自由	蝴蝶	0.289	0.328	0.269	0.254	0.238	0.096	0.227
飛	蛹	自由	蝴蝶	0.289	0.269	0.399	0.254	0.178	0.227	0.228
飛	山谷	動物	蝴蝶	0.288	0.269	0.367	0.267	0.17	0.243	0.202
春天	飛	自由	蝴蝶	0.286	0.361	0.269	0.254	0.137	0.234	0.227
飛	採蜜	自由	蝴蝶	0.286	0.269	0.353	0.254	0.203	0.227	0.16
標本	飛	採蜜	蝴蝶	0.263	0.328	0.269	0.353	0.238	0.246	0.203
飛	動物	花蜜	蝴蝶	0.258	0.269	0.267	0.369	0.243	0.159	0.244
春天	自由	動物	蝴蝶	0.254	0.361	0.254	0.267	0.234	0.198	0.196
飛	採蜜	動物	蝴蝶	0.248	0.269	0.353	0.267	0.203	0.243	0.195
小蟲	飛	自由	蝴蝶	0.194	0.288	0.269	0.254	0.235	0.154	0.227
飛	自由	動物	蝴蝶	0.124	0.269	0.254	0.267	0.227	0.243	0.196
